0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,ITEM_ID
-0.005944103,0.12718764,-0.014524087,-0.14278862,0.099667296,0.15089552,0.42522565,0.44202074,-0.0035793483,-0.4650387,0.1693815,-0.3079163,0.50000954,-0.31538275,-0.24864657,-0.1432153,3267
0.16086042,0.118106246,0.10071389,-0.543099,-0.0953958,-0.10783824,0.053922493,0.10843983,-0.40687555,-0.14770405,-0.26481694,-0.1358513,0.21492928,-0.067918286,-0.17441362,-0.189247,8556
0.20483615,0.24528593,-0.1742376,-0.20281795,0.12985219,0.12814473,0.2332558,0.34987408,-0.3690474,-0.3289039,0.041240662,-0.36402917,0.2886688,-0.2634833,-0.15903279,-0.15936662,9651
-0.15362675,0.0895693,-0.032635435,-0.2319499,0.17531495,0.12503101,0.14257325,0.4302384,-0.6304703,-0.27792284,0.046524707,0.055385053,0.4386876,0.04458368,-0.041882545,-0.019420624,2104
0.06500133,-0.0040621012,-0.14992349,-0.3252092,0.36689872,-0.17026414,0.050002486,0.0363307,-0.21576904,-0.108611345,-0.12637894,0.17505112,0.37966377,-0.11116959,-0.09904969,0.17144409,7746
0.08100671,0.5034925,-0.22984768,-0.40809116,0.04738372,-0.014150724,0.22287948,0.10451179,-0.3768491,-0.21027976,-0.13323697,0.015329659,-0.015600711,0.028289765,-0.03524165,-0.31228405,8218
-0.0364877,0.2988763,0.02183884,-0.60412586,0.12694195,-0.21368435,0.14789067,-0.04309781,-0.41216385,-0.37696284,-0.07972135,0.16206458,0.027570993,-0.03608726,0.11926614,-0.096654326,4576
-0.013085425,-0.14614016,0.26337177,-0.024539113,0.79424274,-0.18655859,0.2683991,0.19551146,-0.2772535,-0.64231133,-0.19965903,0.4916693,0.48072532,-0.19127855,0.5229305,-0.05421944,2270
-0.23246658,0.022284225,-0.049152814,0.13058674,-0.08622785,-0.055898473,0.22482617,0.84298885,0.09023481,-0.63339597,0.15858659,-0.4857869,0.5929296,-0.6453755,-0.5762406,-0.0072339475,7483
0.0043118,0.019508146,0.21144828,-0.36618388,-0.01216419,0.18182428,0.16858208,0.7978621,-0.34193337,-0.6175733,-0.104785725,-0.13467018,0.5384277,-0.27760178,-0.043413326,0.29900953,4485
-0.10384689,-0.18093549,-0.14097838,-0.08825657,0.5314902,-0.015067551,0.12804247,0.057585232,0.035586417,-0.19419998,-0.102537975,0.08228016,0.45609263,-0.31852692,-0.0005773902,0.08959775,3044
0.2719782,0.11240863,0.3366135,-0.28980184,-0.07529503,-0.17962128,0.33194447,0.4162999,-0.366217,-0.8067018,-0.01348047,-0.22121139,0.22403103,-0.24926442,-0.10374874,-0.4307611,1226
-0.14398067,0.22329132,0.070301786,-0.36231643,0.0629802,0.1639777,0.1854441,0.60819495,-0.45544475,-0.31200355,0.1718621,0.10002573,0.37972257,-0.017024174,0.0215348,-0.114988,1317
-0.016016424,0.03380598,-0.117515974,-0.073170364,0.21846776,0.0651983,0.11719509,0.47278345,-0.5562525,-0.18968798,0.2144281,-0.051516972,0.61975837,-0.10102536,-0.25775138,0.022630662,4902
-0.0075914487,-0.040743507,0.08371277,-0.24974646,0.19110796,0.53635985,0.4182616,0.86662364,-0.39605755,-0.76445925,0.21812628,0.055431586,0.42298585,-0.1901299,0.048793077,0.041524515,8721
0.25423884,0.16958988,-0.042681415,-0.37890142,-0.038385317,0.06152664,0.105743445,0.34416333,-0.30643582,-0.3385363,-0.010221131,-0.24579659,0.21564522,-0.15855333,-0.1453447,-0.06386545,8811
-0.12408257,0.15388855,0.40358296,-0.46419898,-0.008600369,0.26248467,0.19209875,0.7477806,-0.57992184,-0.50240564,-0.04628801,0.25444472,0.3205724,-0.030440252,0.124965966,0.28219283,7471
-0.22298628,0.12906614,-0.42294052,0.30075434,0.096679114,0.25834805,0.41768342,0.57929707,-0.051199988,-0.76307243,0.5267092,-0.52685124,0.5274261,-0.67545074,-0.17333671,-0.5230285,4904
-0.07386464,0.3459794,-0.2643403,-0.48511168,0.023399245,0.18389376,0.24268353,0.17222916,-0.6550505,-0.078624204,-0.12139009,0.14009656,0.18190193,-0.04836968,-0.10950275,-0.3264318,7892
0.092014164,0.26481482,-0.152425,-0.4097585,0.11196277,0.18701515,0.053614423,0.43785244,-0.41275862,-0.17626706,0.12185139,-0.31281906,0.22112207,-0.26072866,-0.031025201,-0.32863426,3453
-0.06757364,0.06977104,0.06582835,-0.19706586,0.11964886,0.095828444,0.39337227,0.16450603,-0.1439585,-0.37806877,0.078954384,-0.16172297,0.72719383,-0.27731448,-0.36778063,0.059852406,8851
0.2997673,-0.19292086,0.6137468,-0.11215897,0.013423316,-0.38856035,0.19842976,0.39973825,-0.17207177,-1.0682921,-0.10637755,-0.08368143,0.17843087,-0.41700467,0.087602645,-0.36835632,1609
-0.1608881,0.14831488,0.2075992,-0.13027124,-0.0062507875,-0.05854105,0.32343948,0.56944525,-0.3038703,-0.5227264,0.05988918,0.057438537,0.14120647,-0.17876959,-0.07708655,-0.25477532,8467
-0.22132075,0.11289355,-0.043560013,-0.51419145,0.1478726,0.4939776,0.28302485,0.59622574,-0.697916,-0.055045567,-0.15331821,0.032971956,0.42936486,-0.17407712,-0.21340266,-0.29325664,1129
-0.07949045,0.44424105,0.029043905,-0.2766176,0.03206627,-0.04463955,0.41225103,0.1580877,-0.13998145,-0.2901624,-0.107520945,0.23254964,-0.02791515,-0.09750053,-0.032512516,-0.31705543,7078
-0.046748802,0.4058782,-0.04218918,-0.7716427,0.08071099,-0.13051821,0.08741491,0.18197896,-0.5841908,-0.09307988,-0.30356014,0.29774272,-0.00996244,0.1558775,0.12237546,-0.26853484,2729
0.0201374,0.106108144,0.07063161,-0.56229776,0.09141934,-0.5364327,0.13063303,-0.04723054,-0.54252696,-0.56031644,-0.27694368,0.4622745,0.06917703,-0.27461398,0.12867478,-0.42001274,3936
-0.15451212,-0.11034942,-0.09515144,-0.022341788,0.4529521,0.37358895,0.38095695,0.75465906,-0.7938789,-0.25920507,0.15748781,0.0055606216,0.7763303,-0.26304713,-0.28088516,0.031614676,2203
0.06393649,0.29088867,-0.19842604,-0.033570647,0.6038346,0.041482013,0.44755596,0.3260628,-0.5054695,-0.3956647,-0.0029818658,0.17414518,0.42660624,-0.13010123,0.060548365,-0.12514088,1975
-0.16574919,0.0099749565,0.26958358,-0.29251057,0.07492067,-0.010178886,0.11668542,0.5508959,-0.18317455,-0.40692228,0.041800775,0.29264075,0.38618264,0.06438567,-0.15962933,0.10200256,8519
0.17772071,-0.017353259,0.11031647,-0.50189805,0.179223,-0.27184987,0.025150873,0.1411757,-0.5314841,-0.23938325,-0.2866075,0.08549523,0.3699796,-0.029375471,-0.13072814,0.21949057,6715
-0.19166474,-0.06882886,-0.025968341,0.07571679,0.12296392,0.025853809,0.3008416,0.67770576,-0.14530186,-0.6259316,0.3655833,-0.13501318,0.38769355,-0.3626115,-0.17800044,-0.3031348,3026
0.24112526,0.16364892,0.33348325,-0.18977883,-0.06709799,-0.19430375,0.2677502,0.3282034,-0.14528625,-0.44354838,-0.023797221,-0.15810709,0.26991612,-0.3283347,-0.25418928,-0.18532178,8407
-0.3623855,-0.049178645,0.021529093,-0.32890624,0.24900311,0.4052196,0.40938866,0.7085142,-0.6618253,-0.10799371,0.0649818,0.31167966,0.7077838,-0.124427035,-0.30247617,-0.14245674,5997
0.0054341406,-0.056351468,0.026734473,-0.39056197,0.3691129,0.14933819,-0.006006453,0.40736967,-0.120082855,-0.25195336,-0.10444169,-0.21511953,0.513378,-0.22670859,-0.017385527,0.09683663,1220
-0.0667211,0.24535728,0.14086121,-0.42370477,-0.03510709,-0.25337148,0.12397048,0.037451975,-0.42997074,-0.10264054,-0.16827399,0.1000007,0.3101705,-0.19277428,-0.3307484,0.005959034,5051
-0.43057233,-0.3329083,0.23990609,-0.37733018,0.49909934,0.25269017,0.1154112,0.58616674,-0.10196637,-0.36444044,-0.3605128,-0.5137136,0.90196824,-0.4868538,-0.3030394,0.21305315,2221
0.089791626,0.2168188,-0.23436117,-0.16451137,0.3044924,0.20401138,0.15025854,0.46362063,-0.034318745,-0.099337116,0.16639958,-0.48646784,0.42604333,-0.47647077,-0.106323086,-0.04453756,6756
0.11074393,0.34307814,0.12849398,-0.49824867,0.010527,-0.19079436,-0.11581182,0.5246446,-0.3805664,-0.10824366,-0.14101547,0.06985089,-0.12832662,-0.112696774,-0.08340338,0.03552094,3216
0.07293391,0.084205404,-0.09041798,0.088137746,0.36163828,0.013387226,0.2667316,0.28381392,-0.4233061,-0.2329077,0.1869384,0.24890883,0.5194342,-0.055412203,0.19273213,0.14158748,5547
-0.081988156,0.17504486,0.22207186,-0.2325548,-0.23246543,0.07726842,0.13937539,0.31559795,-0.27244163,-0.7425977,0.17240769,-0.64775944,0.5201415,-0.53337187,-0.39212856,-0.32789835,9474
-0.19189717,0.055762745,0.25001162,-0.5061169,-0.05238513,0.19698778,-0.08055158,0.6317825,-1.0489357,-0.012848362,-0.3208156,-0.11758962,0.1539546,-0.24407136,-0.32615444,-0.06467217,2895
0.00896205,0.12948176,0.19667867,-0.6715706,0.066618904,0.043789413,0.09054533,0.31639808,-0.45894,-0.21480131,-0.36437124,-0.0063532963,0.33126613,-0.10792714,-0.1322242,0.08950433,8899
0.018021867,0.21343306,-0.034965124,-0.46777874,0.2777441,0.061591882,-0.038032155,0.53842473,-0.599619,-0.05476615,-0.03661017,-0.005459368,0.37565434,-0.122801304,-0.14317529,0.012732729,8375
-0.080443144,0.0691919,0.10862294,-0.53326905,-0.0875754,-0.057354238,-0.009108843,0.29591882,-0.61101997,-0.17111516,-0.1394941,-0.026513495,0.15329733,-0.05527495,-0.29291722,-0.09264697,6390
-0.066048294,0.42735073,0.28516454,-0.5824468,-0.42758435,-0.11229543,0.33284774,0.12730196,-0.4718066,-0.15034045,-0.52827495,-0.036742106,-0.1221537,-0.23061554,-0.30519843,-0.6822566,1594
0.0779848,0.35769734,-0.13744068,-0.4283327,0.16246928,-0.114883184,0.07030487,0.17934881,-0.25275773,-0.049123347,-0.07053521,-0.15274085,0.18066931,-0.20161837,-0.086991504,0.0038795918,6193
0.29263312,0.16260347,0.5869818,-0.417515,-0.13151115,-0.1726927,-0.020878354,0.55772847,-0.36628693,-0.5446939,-0.09845603,0.026551932,0.15459368,-0.32561335,-0.046108752,0.0313769,6632
-0.04256256,-0.059230775,0.104130924,-0.21629587,-0.13663456,-0.29359895,0.09952047,0.51918405,-0.105831705,-0.4619679,0.005611645,-0.099067956,0.45996904,-0.22809424,-0.43304402,0.06628871,4994
-0.14347552,0.043950506,0.0030085854,0.15719154,0.40267086,-0.043919265,0.44312346,0.70826447,-0.12895946,-0.6820081,0.2881844,-0.18378729,0.63069165,-0.3756531,-0.23382893,-0.19439128,7912
0.1144809,0.21522492,0.043335706,-0.4236749,-0.0035102144,-0.058134638,0.12027177,0.33124724,-0.299316,-0.3119796,-0.014326701,-0.016399175,0.21784681,-0.05691264,-0.073682204,-0.111337245,6418
0.07813795,0.011747621,-0.035539746,-0.014376909,0.6363424,-0.13750689,0.30212402,0.3986023,-0.44367364,-0.5201793,-0.005098682,0.23021649,0.5424042,-0.06509602,-0.011479288,0.21003453,2503
0.06889359,0.056393363,0.44508693,-0.123908386,-0.15088834,0.14044595,0.3152233,0.7009793,-0.028092168,-0.93086964,0.11932406,-0.44863915,0.34605053,-0.73209846,-0.22441503,-0.16108179,9624
0.27752244,0.2850043,0.34673208,-0.3640767,-0.08299896,-0.03709899,0.17861563,0.34570447,-0.24587058,-0.46152937,-0.08488399,-0.17978072,0.05355735,-0.23012966,-0.15790541,-0.14431812,4555
0.008214384,0.37617576,-0.018045068,-0.58802736,-0.007718459,-0.2058694,0.21149649,-0.17961064,-0.35767144,-0.28028268,-0.26235008,0.18353033,-0.09519252,-0.020893387,0.09703487,-0.13478878,2960
0.2946539,0.12235297,0.36483985,-0.47678137,-0.3319049,0.19047716,0.18292955,0.3788361,-0.5040966,-0.4766264,-0.050167218,-0.07184212,-0.23482287,-0.07972334,-0.069800615,-0.11990644,5455
0.104445666,0.53177595,-0.10189454,-0.4804889,0.15671206,-0.16854045,0.10042322,-0.16602439,-0.3851152,-0.081011236,0.024569646,0.071432196,-0.18458524,-0.19646722,0.08432007,-0.17411767,9000
0.082774,0.14361367,0.2058302,-0.49530792,-0.19920006,-0.17515977,-0.112964876,0.18296972,-0.7514945,-0.08375358,-0.12355673,-0.05808088,0.46743095,0.015899852,-0.4343234,-0.062097326,9322
-0.16901636,-0.058076054,0.11831411,-0.31976348,0.10238459,-0.033823565,0.17893857,0.53019875,-0.5465616,-0.17978159,-0.031720523,0.32553613,0.48601076,-0.06584201,-0.3621099,0.07335132,4626
0.04238674,-0.07235287,-0.2272032,-0.07142544,0.15571809,-0.021104641,0.045212243,0.37734628,0.10111746,-0.46560392,0.1729074,-0.15705392,0.46962497,-0.2562678,-0.21273097,0.0922188,7308
-0.11875437,0.13550623,0.09247474,-0.50713515,-0.061105736,-0.1398845,0.2367462,0.058859795,-0.37562692,-0.2848311,-0.08213184,0.1228091,0.2415129,-0.06322501,-0.13815114,0.016513199,5238
0.19657946,0.22893336,0.18483835,0.07088676,0.09766738,0.39491135,0.392214,1.0653577,-0.25044963,-0.8148833,0.29895163,-0.11353034,0.32999218,-0.6381518,0.0018242896,0.14489526,5837
-0.11303096,0.29421008,-0.16953197,-0.77748287,0.10517656,0.04469989,0.10444773,-0.06327379,-0.5418674,0.15415752,-0.4883581,0.18644048,0.017732695,0.028817527,0.003749162,-0.21829791,1571
0.18528232,0.13406087,-0.10595688,-0.15646477,-0.1095801,0.08793588,0.3071577,0.6114964,-0.36905843,-0.3052977,0.12173615,-0.22135094,0.33087772,-0.3517785,-0.34967744,0.0467868,4232
0.20058385,0.41358685,-0.26239812,-0.23408301,0.15815035,0.027034424,0.28140417,0.53161573,-0.3987916,-0.3023089,0.27401707,-0.13775548,0.05654461,-0.19185528,-0.05685702,-0.33913904,6990
-0.16719028,0.068969786,0.09671793,-0.83088803,0.044318184,-0.07567127,-0.05515843,0.15224212,-0.80216664,0.09151827,-0.32204467,0.28633046,0.16216211,0.09514885,-0.06759471,-0.058573365,7986
-0.02363713,-0.4119339,0.11323488,-0.21847297,0.52251124,-0.21338442,-0.22774018,0.7043363,-0.4599411,0.005014047,-0.11043239,0.14393371,0.87289834,-0.08982286,-0.38159025,0.50710124,5519
0.05910051,0.11811041,0.32894802,-0.2576663,0.15245453,0.021940999,0.20209569,0.5343212,-0.33512118,-0.6024994,0.2278905,0.22546771,0.3725505,-0.030562747,0.086009294,0.16049063,7677
-0.01962015,0.23452142,-0.12511808,-0.09623487,0.19004664,0.18883824,0.20305969,0.6752856,-0.32250676,-0.26511398,0.19666724,-0.26716793,0.29386052,-0.39783624,-0.08603153,-0.23801006,3581
-0.10844001,-0.085144,-0.026651701,-0.22227013,0.13402258,0.066949725,0.006366389,0.3699124,-0.5334983,-0.029773504,0.18254194,0.0056256056,0.5532577,-0.059354484,-0.28937316,0.1372935,9753
-0.27080178,0.20338115,0.031216232,-0.7049954,-0.23726813,-0.13579401,0.41005304,0.03378716,-0.68128306,-0.31861326,-0.08030149,0.35122913,0.061186135,0.10785405,-0.039488107,-0.1845361,6174
0.11580443,0.11723453,-0.14660805,-0.48787075,-0.06275128,-0.092398465,0.076077946,0.20565557,-0.38431543,-0.10367859,0.049161017,-0.06948509,0.20352124,0.0311317,-0.0591774,-0.060922384,2389
0.057337232,0.028421178,-0.10193694,-0.19034998,0.13346566,0.0499919,0.29857203,0.2343373,0.10628544,-0.5545553,-0.037746135,-0.35877955,0.4633407,-0.35695153,0.09241271,-0.26397917,9473
-0.048685864,0.03087899,0.08866593,0.00013008714,0.015228914,-0.11522421,0.4298292,0.7339193,-0.046719164,-0.6956455,0.4465703,0.28963056,0.46106833,-0.20163946,0.014660239,-0.29571807,6546
-0.046982273,0.30217314,0.0352891,-0.66711843,0.112748966,0.29894987,0.0020003691,0.5398867,-0.6805601,-0.018143728,-0.06365326,-0.093445815,0.30896702,-0.03287702,-0.14274487,-0.30990928,1801
0.0955891,-0.08577713,0.107649945,-0.3151167,0.011947855,-0.32904708,0.020224448,0.12584843,-0.3667779,-0.23352757,-0.13122535,0.16271195,0.35559568,-0.057098806,-0.13678187,0.25611177,6790
0.008459762,-0.006441787,-0.24565572,-0.12486316,0.048090138,0.15557301,0.17871578,0.54400706,-0.13812804,-0.35581076,0.119003765,-0.42210406,0.3318339,-0.41045988,-0.30861378,-0.0020554215,8733
0.0012733862,0.084874436,-0.08999382,-0.36857402,0.3879729,0.005554162,0.16900551,0.044303358,-0.39218777,-0.1506851,-0.14016865,0.3541007,0.43340743,-0.1008843,-0.020863041,0.23767744,6978
0.0746477,0.18523376,0.021307794,-0.31036824,0.22220162,0.07652715,0.28762785,0.09601298,-0.14889039,-0.45267338,-0.13562445,-0.11685061,0.347264,-0.22956562,0.040053874,-0.18842068,8722
0.013718858,0.009139575,-0.049961094,-0.16366892,-0.047432907,-0.15803868,0.20829411,0.42736846,0.057191685,-0.49939197,0.25406784,-0.24990933,0.45821935,-0.30037212,-0.39981264,-0.09811899,7920
0.053171724,0.17141241,-0.106309034,-0.47634575,-0.1546134,-0.029255714,0.054811858,0.27030036,-0.45965183,0.008460358,0.1224947,-0.22396405,0.16418412,-0.016869336,-0.0903648,-0.025929943,5206
-0.19150718,0.10295707,0.095829934,-0.3975025,0.0424051,-0.1081589,0.24335636,0.4081797,-0.49712282,-0.36403498,0.058325432,0.031346157,0.5050761,-0.19657396,-0.46590984,-0.11739877,3121
0.2512139,0.12427175,0.43211028,-0.098622575,0.028138593,-0.10947068,0.32742685,0.743117,-0.24001826,-0.6469943,0.12170989,0.037889093,0.14682691,-0.31034926,0.0034803748,-0.06741798,2593
0.34852624,0.17696717,0.25506464,-0.34264797,-0.0524579,0.07073399,0.20977259,0.5190056,-0.27585304,-0.68151623,0.12517658,-0.14628571,0.18222846,-0.16193007,-0.025748163,-0.19099356,9483
-0.05944109,0.26878226,0.07578096,-0.4365936,0.020615414,0.30110103,0.17268163,0.6788232,-0.54339737,-0.1407378,-0.13475735,-0.32654923,0.24435472,-0.31413975,-0.5474427,-0.12256685,3320
0.16416252,0.16624275,0.07447307,-0.4916916,-0.06610525,-0.39057058,0.066289775,0.09104329,-0.40501434,-0.48973513,-0.15738052,0.095585816,-0.038196266,-0.16450393,0.28337657,-0.36978206,8181
-0.07073392,-0.14274526,0.41256487,-0.27087277,-0.15131491,0.19724563,0.28933096,0.83838487,-0.22646385,-0.73849046,0.01322151,-0.4065432,0.6381163,-0.43899482,-0.5921866,-0.10705665,2066
-0.0524745,0.105118275,-0.27150857,-0.045179754,-0.2203345,-0.06717833,0.14908797,0.54088163,0.19008088,-0.672372,0.27543232,-0.49766088,0.27754974,-0.58125293,-0.26216066,-0.27080727,6828
-0.002567768,0.42954582,0.38289505,-0.29104823,0.09116162,-0.0719935,0.33927208,0.24527529,-0.20098972,-0.3981623,-0.2581164,0.3057476,-0.30467206,-0.26653767,0.1912156,-0.25174248,4056
-0.26944536,0.07647903,0.34829396,-0.48502225,-0.2713437,-0.024471447,0.19582674,0.62988347,-0.62335044,-0.3043508,0.14965603,0.5880958,0.30031413,0.19954613,0.06061983,-0.22422037,3771
-0.078014836,0.2970964,-0.15806502,-0.6221709,0.027382964,-0.3105674,0.07547836,-0.3194128,-0.5041491,-0.17580435,-0.21665426,0.2751593,-0.019582689,-0.20308274,0.21886325,-0.10550898,3030
-0.18282065,0.08993092,-0.33735216,0.20068145,0.08747536,0.22141866,0.42392582,0.7204179,-0.0059738904,-0.6053544,0.41146383,-0.6661718,0.58791876,-0.7260522,-0.5364343,-0.29059023,6573
0.21172641,0.24532713,0.31612855,-0.6044307,-0.24376965,-0.42856497,0.008900791,0.0012875348,-0.34527797,-0.57482356,-0.16156206,-0.14722188,0.024570286,-0.28314885,0.08565211,-0.29218572,7209
0.07761148,0.022046523,-0.39700288,-0.14621542,0.17955938,0.55099195,0.27315372,0.8026973,-0.4452311,-0.36914578,-0.018758358,-0.6269802,0.32848045,-0.6220582,-0.26983646,-0.10673939,3986
0.123565495,0.037683528,-0.11323296,-0.50759864,0.04639981,0.009156175,0.14884359,0.31305617,-0.3677903,-0.14544204,-0.23495348,-0.2979113,0.19049084,-0.3234906,-0.11001803,0.077780366,4968
0.09537282,0.17742723,0.012701248,-0.33754748,0.015805714,0.19294992,0.20150691,0.44528082,-0.3561695,-0.33190385,0.04811532,-0.18574223,0.42093432,-0.2169674,-0.22249454,0.023995087,8265
-0.17332688,0.29287317,0.32101658,-0.27148214,-0.011075884,0.19874665,0.41023588,0.9680595,-0.53493905,-0.6719342,0.20920436,0.45907134,0.28855,0.013630174,0.10405406,-0.06797266,9309
0.07558429,0.0017501637,0.22853403,-0.42461324,0.1625735,-0.017828714,0.013299207,0.31447554,-0.21528398,-0.3970868,-0.050351944,-0.046173528,0.3672794,-0.15688899,0.04750201,0.05358094,8138
0.087876245,0.033956945,0.31731,-0.37016982,0.077088915,-0.49886686,0.14186734,0.21159686,-0.15252577,-0.6695089,-0.1270518,0.06719488,0.11983621,-0.2689073,0.017846853,-0.22975034,2088
-0.095683016,0.2679285,0.05268874,-0.577115,-0.054153472,0.70122,0.28018528,0.56372666,-0.72873104,-0.35844022,0.040830947,-0.03307952,0.4139359,0.0084901685,-0.1945533,-0.23933028,2228
0.17818284,0.16130613,0.031228345,-0.30793363,-0.02304539,-0.05980347,0.1577198,0.27197775,-0.06717171,-0.4023956,-0.053356256,-0.17399764,0.14554694,-0.26581517,0.0133417845,-0.27480626,9065
-0.041008413,0.20479113,0.044968653,-0.6146376,-0.04607372,0.15154593,0.17688945,0.30250555,-0.6426967,-0.1653691,-0.22774504,0.08297706,-0.019022703,0.04328329,-0.08751914,-0.17978108,4135
-0.056261986,-0.08137658,-0.06893652,-0.23087718,0.013238624,-0.18707918,-0.01085249,0.39284265,-0.021014407,-0.3697694,0.12029086,-0.10080983,0.51707345,-0.107295744,-0.44699088,0.114556216,6480
0.1834559,0.121349156,0.077083185,-0.49313688,0.08375609,0.06959323,-0.017713178,0.48586303,-0.37657648,-0.22364342,-0.15463495,-0.16212004,0.3079333,-0.07927412,-0.13417867,0.21631464,1192
0.006380111,0.43446398,0.24642144,-0.18221672,0.099269554,-0.05374918,0.46440908,0.33361807,-0.08488635,-0.46551412,-0.08739439,0.27693692,0.120978504,-0.1840474,0.08436504,-0.16913556,6187
0.036945224,0.21523088,0.01747417,-0.58807427,-0.08439366,-0.31250644,0.064070866,0.029478133,-0.53145295,-0.25896537,-0.25581914,0.22474279,0.08860022,-0.16984111,0.11998986,-0.43643522,5037
0.14875746,0.051759847,0.1902638,-0.22000721,-0.07377661,-0.11035885,0.2612714,0.47203517,0.009489402,-0.56324995,0.1906571,-0.2133342,0.28157836,-0.28003806,-0.2057377,-0.019359618,8935
0.0061523914,-0.091521814,0.14041698,-0.18708387,-0.13958594,-0.48692608,-0.008670308,0.4975443,-0.13250539,-0.447815,-0.16998452,-0.057534084,0.3356515,-0.29184106,-0.44193748,0.039185435,9523
0.028636925,0.067896254,0.39533144,-0.18279923,0.0014742315,0.37928873,0.024290586,0.84506494,-0.24105273,-0.59411657,0.24406572,-0.2050195,0.36703944,-0.3409381,0.02660504,0.016407281,4261
-0.13540103,-0.32711586,0.29675427,-0.4362839,0.28706223,0.29832384,0.082995184,0.77648187,-0.35799593,-0.5598866,-0.23631518,-0.12061043,0.85965264,-0.08933669,0.15360066,0.29609218,5325
0.053124465,0.13779473,0.05000153,-0.26537415,0.31458193,-0.047558058,0.16904365,0.14818281,-0.24269256,-0.21075511,-0.18343426,0.21659464,0.18930787,-0.10381334,0.11875102,-0.10942358,1794
-0.11832057,-0.019338444,0.06628595,-0.52416766,-0.39532873,-0.5805481,0.036865782,-0.048453353,-0.24297659,-0.64849806,-0.011899356,-0.1228654,0.18446349,-0.25124478,0.2642413,-0.51954234,4819
-0.030693859,0.25336188,0.0958276,-0.32137895,0.17990206,-0.40085357,0.087549195,0.047729947,-0.16102006,-0.41747218,-0.06502946,0.1596059,0.20852429,-0.3277292,-0.08841552,-0.021077171,5194
0.18232685,-0.054404393,0.1004389,-0.34865603,0.10028521,-0.08868248,0.19564937,0.14693788,-0.2027271,-0.48444107,0.10827073,-0.17344323,0.47930175,-0.1473934,-0.22970848,-0.028873146,6498
-0.03517729,0.25634634,-0.124536306,-0.5716891,0.2202704,0.09696932,0.4262437,0.19099,-0.646041,-0.07352975,-0.25660712,0.57058144,0.14735979,-0.12452379,-0.13125189,-0.39952296,2117
-0.13454245,0.09661833,0.42086226,-0.40672228,-0.15886855,0.12232648,0.20645043,0.8732282,-0.63579094,-0.6195139,0.08104226,0.44375837,0.5068257,0.06968325,0.013285667,0.17509457,3052
0.1099112,-0.1964584,0.41544166,0.07774058,-0.7555318,-0.11420035,0.13685794,0.9832009,-0.124519184,-1.2615772,0.14715438,-0.662446,0.3911875,-1.1006941,-0.41934073,-0.24709755,6394
0.0893281,0.25928873,-0.31245846,-0.3856395,0.20504124,0.22028014,0.21617015,-0.010874748,-0.56693435,0.08759673,-0.27075702,0.08741376,0.18977699,-0.06657963,-0.06636658,-0.25177085,2333
-0.14543186,0.02758313,0.2008987,-0.21382484,0.21045059,0.2820371,0.17636335,0.82988375,-0.2586062,-0.6279702,0.12661897,-0.30920458,0.48949665,-0.45712793,-0.15739202,-0.27682474,1993
0.19166617,0.23502743,-0.056606628,-0.54183173,0.11114361,-0.1714669,0.1291503,0.18366696,-0.5083979,-0.053291213,-0.025454551,-0.11410095,0.12755796,-0.24594355,-0.18881066,0.08458349,2248
-0.10352638,0.08001475,0.33875212,-0.6597338,0.061570734,0.2443986,0.082743794,0.6940532,-0.4016096,-0.31188744,-0.12716898,0.05211561,0.4561212,0.053371817,-0.08253075,0.038941085,8949
0.33466613,0.07441909,0.20617153,-0.4849327,-0.062268846,-0.20047122,0.06941309,0.2866915,-0.4269232,-0.47578895,-0.040097132,-0.1861999,0.25368264,-0.12027537,-0.11331664,-0.22657041,5721
-0.020897716,0.10600545,0.6045026,-0.2684936,-0.25445,-0.11991882,-0.05191264,0.95994604,-0.596978,-0.77747333,-0.19974408,-0.05220884,0.11292395,-0.4224582,-0.103998795,-0.092153445,5821
0.08491808,0.1301743,0.006697898,-0.092137635,0.09173042,0.036700822,0.38287336,0.47792307,-0.103839986,-0.4743813,0.2627772,-0.16574664,0.47311866,-0.24943054,-0.17583095,-0.07506092,3796
0.0018281192,0.17700073,-0.08045464,-0.35550958,0.23557706,-0.17619151,-0.056492355,0.18393499,-0.2702485,-0.06384547,-0.093809724,0.08697753,0.2074758,-0.14694157,-0.0036340207,-0.08979973,3499
-0.07897659,0.017214231,0.23851049,-0.2524132,0.0021078587,0.023968183,0.3196362,0.5254758,-0.44383734,-0.418648,0.15720212,-0.11018511,0.42153502,-0.18025908,-0.56730247,-0.1431121,5341
-0.06307873,0.054305576,0.29451683,-0.3280561,-0.019167993,0.12508827,0.2590502,0.46556306,-0.25728798,-0.4135517,0.029756969,0.15039915,0.5436568,-0.07119567,-0.16221058,0.12789655,2430
-0.1297199,-0.0519156,0.023521453,-0.27736366,-0.021335877,-0.2048285,0.0029632002,0.21471271,-0.31470042,-0.21530506,0.101398245,0.12278512,0.32244104,-0.013388623,-0.03676434,-0.121708676,4298
0.21502987,0.26128358,-0.17044258,-0.39063963,-0.06295664,-0.11318412,0.17064385,0.5844,-0.1316191,-0.34611353,0.12518087,-0.46903938,0.23285529,-0.34629363,-0.08587775,-0.33494025,4666
