uid,cluster
16819,3
16821,7
16824,5
16830,9
16831,4
16832,5
16835,5
16836,3
16837,3
16838,0
16839,3
16841,9
16843,4
16847,9
16848,7
16850,9
16851,7
16860,3
16871,4
16872,4
16873,5
16875,2
16877,9
16879,4
16881,7
16883,9
16884,9
16887,5
16888,7
16890,9
16891,0
16894,2
16896,4
16903,9
16904,7
16912,7
16913,5
16914,9
16915,0
16916,7
16919,7
16920,6
16921,4
16924,4
16925,5
16926,9
16927,7
16930,7
16931,7
16933,7
16935,6
16936,0
16939,3
16942,6
16943,0
16945,8
16946,4
16948,7
16950,9
16953,4
16954,0
16956,7
16961,5
16962,7
16963,9
16964,6
16966,3
16969,6
16972,7
16973,2
16974,0
16975,5
16976,6
16978,0
16981,7
16985,3
16986,4
16987,7
16988,0
16989,7
16990,7
16991,2
16994,3
16995,4
16998,9
17000,6
17002,0
17007,3
17010,0
17022,9
17024,3
17026,3
17027,4
17029,7
17031,5
17035,0
17036,4
17037,7
17040,7
17041,4
17047,9
17052,0
17055,0
17058,4
17059,2
17060,3
17064,9
17068,6
17072,9
17077,7
17079,3
17082,8
17091,6
17095,0
17096,7
17097,3
17098,3
17100,3
17104,0
17105,8
17106,2
17107,7
17108,9
17110,5
17112,7
17113,4
17115,4
17117,3
17119,7
17124,7
17126,5
17127,7
17128,0
17132,4
17133,3
17134,7
17142,7
17143,5
17144,9
17146,4
17147,6
17149,4
17153,6
17158,6
17161,0
17162,4
17164,0
17167,7
17168,5
17172,2
17173,7
17175,2
17177,7
17180,4
17182,7
17191,9
17192,5
17200,4
17201,2
17205,4
17208,3
17209,3
17215,6
17216,5
17217,4
17220,7
17224,0
17225,3
17230,2
17237,5
17243,5
17246,4
17251,4
17255,4
17256,0
17258,4
17259,7
17260,9
17262,0
17266,3
17267,3
17268,4
17270,3
17271,4
17277,3
17278,5
17280,4
17281,4
17285,5
17290,7
17291,5
17294,2
17298,0
17299,6
17300,3
17301,9
17306,3
17307,9
17309,0
17315,4
17316,5
17318,4
17319,4
17320,7
17321,7
17323,7
17324,5
17325,2
17326,4
17327,3
17328,4
17329,7
17330,9
17331,5
17332,5
17333,4
17335,6
17336,0
17339,4
17340,4
17342,8
17343,5
17355,4
17356,3
17358,8
17359,3
17360,7
17362,4
17363,4
17364,4
17366,9
17372,6
17376,9
17379,0
17383,6
17384,0
17389,7
17390,9
17395,4
17401,5
17409,6
17411,4
17412,9
17416,7
17417,9
17422,9
17423,4
17427,0
17428,9
17431,4
17433,4
17437,4
17439,5
17440,7
17441,4
17451,2
17454,4
17456,0
17458,5
17459,4
17462,7
17467,5
17468,7
17471,9
17473,4
17474,6
17475,7
17478,5
17479,4
17480,4
17481,6
17483,6
17486,9
17487,2
17492,7
17494,7
17495,3
17497,2
17499,3
17502,6
17511,6
17513,4
17514,4
17515,0
17518,4
17519,4
17520,4
17528,3
17538,5
17541,7
17542,2
17545,7
17550,3
17554,0
17555,6
17558,0
17562,0
17563,0
17567,8
17568,0
17569,9
17572,0
17576,6
17577,4
17579,6
17580,2
17581,3
17584,9
17588,4
17592,0
17602,6
17606,4
17607,8
17613,2
17615,9
17616,9
17622,4
17625,4
17627,3
17632,9
17635,0
17638,9
17640,2
17641,4
17646,4
17652,0
17653,7
17654,6
17656,5
17662,9
17663,9
17665,3
17666,0
17671,7
17672,6
17673,3
17677,0
17678,3
17679,7
17680,7
17681,3
17682,6
17683,6
17686,4
17687,3
17694,4
17696,4
17698,0
17700,5
17705,4
17706,9
17709,9
17713,9
17716,4
17718,7
17719,7
17720,9
17722,9
17723,9
17725,9
17726,9
17727,7
17729,4
17730,3
17732,4
17733,9
17735,9
17737,6
17740,9
17741,5
17742,8
17743,3
17748,5
17751,6
17752,6
17753,9
17754,7
17756,6
17757,9
17759,9
17760,6
17761,5
17767,6
17770,0
17774,4
17776,3
17777,6
17779,3
17780,4
17781,2
17783,4
17786,5
17789,5
17790,0
17793,6
17795,8
17801,3
17803,7
17808,5
17809,6
17815,9
17819,6
17820,7
17821,8
17822,6
17823,0
17828,3
17829,3
17834,6
17836,4
17841,2
17842,6
17844,4
17845,5
17858,6
17860,5
17861,0
17862,9
17863,2
17873,9
17874,0
17875,5
17876,3
17877,4
17881,3
17884,7
17885,5
17886,7
17888,6
17890,0
17891,3
17892,0
17895,5
17905,4
17908,6
17909,4
17911,0
17912,6
17914,9
17915,9
17916,9
17917,7
17920,4
17922,6
17926,2
17929,6
17932,7
17941,0
17947,5
17949,4
17950,4
17952,3
17953,8
17955,0
17963,4
17964,0
17966,3
17968,2
17969,7
17972,4
17975,4
17976,0
17977,0
17978,4
17979,3
17981,4
17982,3
17984,7
17985,4
17989,4
17991,6
17995,4
18005,5
18006,3
18008,9
18011,5
18015,5
18018,7
18020,9
18021,4
18022,6
18023,4
18027,3
18029,0
18032,5
18034,0
18035,3
18037,6
18042,4
18044,0
18049,9
18051,4
18053,7
18055,9
18062,5
18063,7
18069,5
18073,4
18074,5
18075,4
18081,0
18082,2
18085,7
18089,0
18092,4
18093,0
18098,2
18105,9
18106,3
18107,2
18114,2
18115,7
18121,9
18126,6
18128,3
18131,0
18134,3
18135,6
18138,6
18140,4
18145,3
18147,6
18148,7
18150,0
18153,3
18156,2
18158,7
18159,4
18160,5
18161,2
18169,4
18171,3
18178,7
18180,7
18181,9
18183,9
18185,9
18188,2
18189,9
18191,5
18193,6
18194,7
18196,6
18197,4
18202,0
18206,4
18214,4
18215,4
18217,6
18218,6
18224,7
18225,7
18226,7
18227,4
18228,5
18229,2
18230,0
18231,4
18232,2
18235,2
18236,7
18237,5
18238,9
18239,4
18240,7
18241,6
18243,9
18246,5
18247,4
18248,0
18251,4
18256,4
18257,7
18260,0
18264,4
18266,5
18270,9
18274,7
18276,6
18277,5
18278,3
18279,0
18281,6
18284,7
18285,9
18286,4
18287,4
18289,7
18295,9
18296,3
18297,9
18304,0
18305,9
18306,6
18309,7
18311,7
18315,4
18317,4
18319,7
18322,9
18326,9
18331,4
18332,7
18334,0
18339,4
18341,4
18343,4
18344,6
18345,7
18347,9
18350,0
18355,3
18356,7
18357,2
18358,3
18361,6
18363,7
18364,0
18365,6
18368,9
18370,3
18372,9
18375,4
18378,4
18383,6
18385,9
18386,7
18388,6
18393,6
18394,7
18395,9
18398,0
18400,3
18402,3
18404,5
18405,7
18409,4
18410,7
18411,7
18413,5
18414,5
18416,5
18420,4
18423,9
18425,9
18426,2
18428,7
18435,5
18437,6
18440,4
18441,4
18443,5
18445,5
18449,0
18452,0
18453,3
18454,2
18456,6
18458,9
18460,7
18464,5
18465,7
18466,7
18468,4
18473,7
18474,3
18477,6
18478,5
18480,9
18485,0
18489,7
18490,5
18492,5
18494,7
18500,3
18501,2
18503,4
18504,7
18506,9
18514,9
18517,2
18518,4
18519,6
18522,7
18523,2
18525,4
18529,5
18530,4
18533,6
18534,7
18535,3
18538,5
18543,6
18546,9
18547,2
18548,4
18550,7
18553,0
18557,9
18558,5
18561,5
18563,0
18564,4
18565,6
18569,7
18579,9
18581,9
18582,8
18585,6
18586,7
18587,9
18588,9
18589,2
18590,3
18591,6
18596,0
18598,9
18599,9
18600,7
18603,0
18604,6
18607,6
18610,3
18613,8
18615,4
18617,4
18618,4
18619,7
18620,4
18621,5
18623,6
18626,3
18633,7
18636,6
18638,5
18639,0
18641,4
18643,0
18644,4
18648,6
18653,4
18654,2
18658,6
18662,7
18663,9
18665,7
18667,7
18668,0
18671,7
18675,8
18676,9
18677,3
18682,4
18683,4
18688,7
18690,7
18693,3
18700,4
18701,0
18703,2
18708,6
18710,9
18713,3
18721,3
18723,9
18725,6
18726,3
18728,5
18731,7
18736,9
18737,8
18739,4
18740,5
18741,6
18742,3
18743,2
18745,6
18746,9
18748,5
18750,0
18751,0
18753,7
18754,7
18755,4
18760,9
18761,7
18764,2
18766,6
18768,6
18771,4
18772,8
18774,3
18776,7
18777,3
18780,3
18781,4
18782,2
18783,3
18784,6
18786,4
18788,3
18790,4
18795,3
18797,4
18799,4
18808,9
18815,4
18817,2
18818,5
18821,7
18822,0
18824,7
18827,4
18829,3
18832,0
18836,9
18841,6
18842,5
18844,9
18849,0
18850,5
18852,5
18854,9
18856,0
18857,7
18863,4
18864,6
18865,0
18870,4
18873,6
18874,4
18875,6
18879,7
18880,4
18881,6
18883,6
18886,8
18887,5
18889,9
18891,9
18893,7
18898,7
18901,7
18902,3
18907,7
18908,7
18909,7
18910,7
18913,0
18914,9
18917,3
18919,0
18923,4
18925,4
18926,0
18929,2
18930,6
18931,5
18932,9
18934,0
18935,4
18936,6
18938,7
18939,4
18941,7
18943,4
18950,9
18952,5
18953,0
18954,4
18956,4
18959,0
18961,0
18962,3
18964,7
18966,5
18970,4
18971,0
18972,0
18974,4
18979,9
18987,7
18991,5
18992,6
18993,6
18994,6
18999,4
19002,5
19008,4
19011,3
19015,4
19016,9
19019,9
19020,4
19022,4
19023,2
19024,4
19025,9
19026,7
19030,7
19031,6
19035,7
19038,3
19040,5
19043,9
19049,7
19050,6
19051,4
19053,6
19054,0
19055,2
19057,4
19058,0
19059,8
19060,0
19061,4
19062,7
19065,4
19067,2
19069,0
19071,6
19073,7
19075,6
19080,5
19082,0
19083,6
19084,7
19086,2
19087,4
19090,2
19091,7
19093,0
19099,5
19100,3
19101,7
19104,6
19105,3
19106,0
19113,4
19115,6
19118,8
19119,7
19120,6
19125,3
19126,3
19128,0
19129,9
19134,6
19135,9
19138,5
19140,7
19141,5
19146,7
19148,9
19149,7
19150,9
19155,5
19158,9
19162,3
19163,6
19165,7
19169,7
19172,2
19174,7
19175,4
19178,3
19181,9
19183,9
19187,7
19189,4
19191,6
19194,4
19195,4
19197,7
19199,5
19202,6
19203,5
19204,4
19205,0
19206,7
19207,9
19208,9
19209,6
19214,5
19222,5
19232,9
19234,9
19237,5
19239,6
19242,7
19246,0
19248,9
19249,5
19254,7
19255,5
19258,7
19259,4
19261,8
19263,5
19264,0
19266,4
19267,0
19272,5
19273,7
19274,4
19276,3
19279,3
19281,9
19282,6
19284,0
19287,4
19288,6
19289,2
19292,4
19293,4
19296,4
19298,5
19301,6
19307,4
19309,4
19311,0
19312,9
19313,6
19314,9
19315,0
19317,9
19318,5
19320,0
19330,2
19331,0
19338,0
19342,4
19349,9
19351,9
19352,3
19354,9
19355,6
19364,4
19365,7
19367,7
19368,6
19375,9
19377,0
19378,3
19379,4
19381,3
19384,4
19385,3
19389,6
19391,9
19393,9
19396,3
19401,6
19403,6
19405,7
19406,2
19408,5
19410,6
19411,0
19420,9
19421,9
19423,6
19424,9
19430,9
19434,7
19444,2
19447,2
19450,4
19451,7
19452,7
19454,6
19455,3
19456,7
19459,5
19462,4
19463,4
19467,3
19468,3
19469,3
19473,4
19478,0
19480,9
19481,3
19482,9
19483,5
19484,2
19485,6
19488,6
19489,7
19492,3
19494,9
19497,7
19499,5
19501,0
19506,0
19508,7
19509,2
19510,0
19517,6
19518,4
19520,9
19523,4
19526,6
19536,9
19538,6
19541,7
19543,6
19544,3
19546,4
19548,6
19553,7
19555,6
19556,7
19558,0
19560,0
19561,4
19562,9
19563,3
19573,3
19576,5
19579,9
19580,7
19581,3
19582,4
19590,4
19592,4
19594,7
19598,5
19600,4
19601,6
19602,7
19606,0
19608,7
19611,4
19613,7
19618,4
19619,0
19620,6
19621,6
19624,4
19626,6
19631,6
19632,5
19633,3
19634,2
19636,5
19639,3
19645,5
19647,3
19648,3
19652,0
19654,4
19656,4
19660,7
19661,9
19666,7
19667,4
19668,7
19670,9
19671,3
19672,7
19679,0
19682,3
19683,0
19685,9
19687,3
19691,9
19694,4
19696,9
19697,5
19699,4
19700,7
19706,4
19709,9
19710,4
19712,6
19720,3
19721,5
19722,7
19724,0
19725,6
19728,6
19730,0
19731,3
19732,7
19735,0
19736,9
19738,9
19739,9
19746,6
19749,9
19750,3
19753,0
19755,5
19758,6
19760,4
19763,9
19767,7
19769,6
19772,7
19774,3
19783,9
19784,4
19788,9
19789,7
19790,4
19791,5
19792,7
19793,6
19794,9
19798,4
19799,9
19801,3
19803,3
19804,4
19805,0
19807,2
19809,5
19811,4
19812,7
19814,0
19816,9
19817,5
19818,0
19819,6
19822,9
19826,9
19828,6
19830,7
19836,7
19841,0
19842,7
19843,5
19844,2
19845,4
19851,3
19853,4
19856,3
19858,2
19861,0
19869,6
19870,3
19871,7
19878,4
19881,3
19883,2
19886,7
19887,7
19889,0
19891,0
19892,0
19894,3
19897,7
19898,3
19900,6
19902,6
19904,9
19908,7
19912,9
19918,0
19920,6
19922,9
19924,7
19925,2
19928,2
19932,3
19935,5
19936,2
19937,4
19938,9
19945,4
19951,9
19954,9
19955,0
19957,9
19961,6
19976,6
19977,2
19979,4
19980,9
19981,7
19983,7
19985,3
19986,2
19987,4
19988,5
19989,3
19991,3
19992,6
19994,7
19995,3
19998,7
19999,6
20003,7
20005,5
20008,4
20009,7
20010,3
20012,7
20016,6
20018,4
20020,7
20021,5
20023,9
20025,4
20026,0
20028,9
20029,3
20032,7
20034,5
20035,0
20036,5
20039,2
20043,2
20045,4
20048,7
20049,4
20053,6
20054,5
20055,4
20056,0
20062,6
20063,4
20064,4
20074,7
20075,3
20077,4
20078,3
20080,6
20081,2
20085,2
20088,2
20089,7
20092,7
20093,3
20098,2
20099,5
20102,3
20105,7
20113,7
20116,6
20117,9
20118,4
20120,2
20121,7
20123,7
20126,4
20127,0
20132,9
20137,7
20138,5
20141,2
20145,2
20151,7
20153,9
20154,5
20157,6
20159,0
20161,0
20163,7
20164,5
20166,9
20171,5
20172,0
20173,0
20179,4
20180,4
20182,7
20186,7
20187,9
20189,5
20192,0
20193,7
20194,4
20199,0
20202,9
20205,4
20206,0
20212,4
20213,2
20214,5
20215,7
20216,0
20218,4
20221,7
20228,6
20232,4
20235,3
20238,7
20239,0
20240,7
20241,0
20242,7
20243,3
20253,0
20254,2
20255,4
20259,4
20262,7
20268,0
20271,0
20276,3
20279,9
20280,9
20284,2
20288,7
20289,9
20290,7
20291,0
20294,6
20297,2
20299,5
20302,9
20303,6
20305,2
20307,5
20308,4
20314,6
20317,2
20319,2
20324,4
20329,7
20330,2
20331,4
20332,6
20338,5
20340,9
20342,7
20343,0
20344,9
20351,5
20359,9
20361,5
20365,4
20369,0
20371,4
20374,7
20375,7
20380,2
20393,6
20394,4
20396,5
20398,6
20399,7
20403,2
20405,7
20406,5
20407,7
20408,6
20409,3
20414,4
20415,9
20417,2
20419,4
20421,3
20422,9
20424,9
20430,4
20432,7
20434,9
20437,0
20439,9
20441,9
20443,3
20445,4
20452,6
20454,4
20457,9
20459,4
20460,5
20463,9
20464,5
20465,4
20469,7
20474,7
20476,7
20477,6
20479,0
20483,7
20484,4
20493,9
20495,4
20496,6
20499,4
20500,2
20502,0
20504,7
20505,4
20507,7
20509,6
20512,0
20513,4
20520,4
20521,4
20524,4
20525,5
20527,7
20530,7
20531,3
20536,6
20538,5
20539,2
20540,9
20548,9
20550,7
20554,6
20560,4
20562,8
20563,5
20565,5
20566,5
20568,5
20570,9
20571,5
20572,5
20573,9
20574,2
20575,2
20576,5
20577,3
20579,4
20580,4
20583,0
20585,6
20590,4
20591,7
20592,0
20593,0
20595,5
20597,7
20598,4
20600,5
20602,9
20604,4
20606,8
20608,5
20610,9
20611,2
20612,7
20614,4
20618,4
20629,9
20630,3
20631,4
20632,9
20636,7
20639,7
20640,2
20641,4
20643,4
20645,5
20648,7
20650,2
20654,2
20656,9
20658,2
20659,4
20660,7
20661,0
20665,6
20667,7
20671,7
20672,9
20673,0
20674,4
20676,7
20678,4
20682,7
20684,4
20685,6
20688,5
20689,5
20690,5
20693,5
20697,7
20698,9
20700,7
20706,3
20708,3
20710,3
20713,3
20717,4
20720,7
20723,0
20724,7
20727,7
20733,6
20735,9
20741,4
20742,5
20743,8
20744,4
20746,2
20753,6
20755,3
20757,2
20758,3
20759,7
20761,3
20762,9
20765,9
20766,7
20772,4
20774,7
20777,6
20779,3
20783,0
20784,4
20788,4
20791,0
20792,7
20793,3
20801,7
20802,6
20803,7
20804,3
20809,7
20810,2
20813,5
20815,6
20817,9
20821,9
20823,0
20825,3
20829,2
20831,4
20833,5
20835,4
20837,4
20838,6
20840,0
20841,0
20843,0
20848,0
20849,6
20852,0
20853,8
20854,7
20855,9
20858,2
20867,5
20869,3
20870,0
20874,4
20877,8
20880,4
20881,8
20883,4
20885,9
20887,5
20889,9
20893,5
20894,6
20897,6
20898,6
20900,3
20901,0
20902,4
20904,4
20907,3
20912,9
20915,9
20917,9
20918,4
20923,5
20925,7
20926,4
20927,6
20930,0
20936,7
20942,7
20945,7
20946,4
20947,8
20948,9
20949,0
20950,4
20953,9
20955,7
20958,0
20959,9
20961,3
20962,6
20963,4
20968,4
20969,0
20970,9
20972,9
20978,6
20979,6
20980,0
20981,6
20984,7
20986,6
20989,7
20990,3
20992,2
20993,3
20996,6
20997,9
20999,0
21003,5
21006,5
21010,5
21011,8
21013,6
21014,7
21019,6
21021,7
21028,4
21030,3
21032,7
21035,7
21037,0
21040,6
21042,9
21043,7
21045,6
21047,7
21050,4
21051,5
21052,9
21056,2
21061,7
21062,3
21067,0
21069,9
21072,9
21074,4
21076,4
21077,0
21078,9
21081,7
21082,3
21083,8
21086,9
21088,0
21089,5
21092,4
21096,4
21097,9
21098,6
21099,0
21113,9
21114,6
21115,9
21118,5
21119,0
21121,3
21124,9
21125,5
21126,5
21128,8
21129,9
21131,6
21133,7
21134,2
21141,4
21142,2
21144,4
21145,6
21147,7
21150,6
21152,2
21153,9
21165,6
21168,6
21172,0
21175,5
21177,0
21181,7
21186,6
21188,9
21189,9
21192,4
21193,4
21197,9
21199,4
21200,3
21201,0
21208,8
21209,2
21210,3
21212,5
21228,7
21234,9
21235,6
21236,5
21239,7
21241,2
21245,3
21247,0
21248,0
21250,7
21256,7
21257,0
21259,7
21265,7
21270,4
21272,9
21275,7
21280,3
21285,6
21287,4
21288,5
21293,5
21295,9
21296,4
21298,2
21299,4
21306,7
21307,4
21310,9
21312,0
21313,0
21316,6
21317,0
21321,7
21327,4
21331,7
21335,7
21337,9
21343,7
21348,6
21359,5
21361,0
21362,6
21364,4
21365,6
21371,3
21372,3
21373,0
21374,7
21375,6
21376,9
21378,8
21379,5
21380,7
21384,6
21385,0
21386,0
21387,9
21392,3
21393,7
21396,6
21400,2
21401,9
21402,3
21404,7
21405,6
21407,7
21409,7
21413,3
21417,0
21418,6
21420,3
21421,8
21425,7
21428,3
21429,4
21435,5
21436,7
21446,0
21449,6
21451,6
21453,7
21454,4
21455,9
21458,5
21459,7
21461,0
21464,3
21466,3
21468,6
21471,5
21477,0
21478,6
21482,0
21483,7
21484,9
21486,7
21487,5
21491,7
21493,3
21494,0
21495,6
21496,0
21497,3
21499,9
21500,4
21501,0
21504,0
21505,5
21508,6
21511,4
21512,0
21514,5
21515,7
21518,7
21521,5
21524,4
21525,9
21527,9
21529,7
21530,3
21535,4
21538,7
21540,5
21541,7
21542,6
21546,2
21547,6
21548,4
21550,3
21553,3
21554,7
21558,0
21562,7
21566,5
21567,3
21570,5
21572,9
21576,6
21579,9
21581,3
21582,7
21583,6
21585,4
21587,6
21588,4
21589,7
21591,2
21594,6
21597,9
21599,0
21604,9
21605,4
21607,0
21608,4
21610,6
21615,4
21617,2
21619,5
21622,0
21625,7
21632,9
21633,9
21634,9
21636,2
21639,5
21643,0
21644,7
21645,9
21647,0
21649,4
21650,9
21652,4
21657,5
21658,4
21659,6
21661,0
21665,3
21666,5
21667,7
21668,7
21670,4
21673,7
21680,0
21685,4
21686,9
21687,7
21689,5
21691,6
21692,0
21699,7
21700,7
21702,7
21705,4
21711,4
21712,4
21713,4
21714,7
21716,4
21719,9
21723,0
21724,7
21728,7
21729,4
21730,3
21732,0
21733,6
21735,0
21742,9
21744,5
21746,7
21747,4
21749,9
21750,9
21751,4
21753,7
21754,4
21756,4
21757,8
21758,7
21759,6
21761,0
21762,9
21765,0
21773,2
21777,9
21778,9
21779,4
21782,9
21786,7
21787,7
21789,5
21790,0
21791,4
21792,0
21793,9
21796,4
21798,4
21799,6
21803,0
21806,4
21812,2
21813,6
21816,4
21818,2
21820,5
21821,3
21823,4
21824,0
21827,3
21832,7
21833,5
21834,7
21835,5
21836,6
21838,4
21839,4
21846,6
21848,9
21852,0
21854,0
21855,4
21856,0
21860,9
21861,6
21863,7
21866,3
21867,4
21868,6
21872,7
21873,5
21878,9
21886,9
21887,9
21888,3
21890,5
21893,7
21894,5
21896,6
21897,3
21902,5
21903,0
21904,3
21906,5
21910,9
21911,7
21912,2
21914,9
21915,6
21916,8
21919,2
21921,3
21923,2
21925,4
21927,4
21930,0
21933,9
21934,4
21940,0
21941,3
21943,4
21946,3
21947,9
21948,7
21949,6
21956,4
21958,4
21959,4
21960,2
21965,7
21967,7
21968,6
21977,6
21978,6
21980,7
21982,6
21983,5
21985,4
21986,9
21987,7
21988,0
21993,4
21995,5
22000,7
22001,3
22004,5
22007,5
22009,7
22019,5
22024,3
22030,2
22033,7
22035,6
22036,0
22037,4
22038,6
22042,7
22044,6
22047,6
22048,6
22049,3
22051,4
22053,5
22060,9
22064,6
22065,7
22066,9
22067,2
22071,2
22074,7
22075,9
22077,3
22078,5
22079,9
22081,9
22082,6
22083,0
22088,0
22090,6
22091,4
22102,3
22103,4
22106,5
22107,6
22110,0
22111,5
22114,4
22119,9
22123,7
22125,5
22127,6
22131,9
22136,5
22139,7
22140,6
22141,0
22142,3
22143,9
22144,9
22147,6
22153,0
22154,4
22160,5
22162,7
22163,4
22165,4
22166,7
22169,9
22172,0
22173,7
22176,7
22179,2
22181,3
22184,9
22186,4
22187,7
22189,4
22195,0
22200,7
22203,2
22212,4
22214,4
22215,6
22216,0
22222,6
22223,5
22229,5
22233,5
22234,3
22235,6
22238,0
22241,3
22243,5
22244,6
22248,4
22250,7
22252,7
22255,6
22256,0
22257,5
22258,9
22260,6
22262,0
22263,7
22265,4
22266,7
22267,6
22269,7
22273,6
22274,4
22275,2
22278,9
22282,0
22283,5
22284,2
22285,7
22290,4
22293,2
22294,4
22295,6
22296,5
22298,6
22302,5
22307,7
22308,4
22309,7
22310,5
22311,3
22314,7
22316,6
22319,5
22320,3
22322,6
22325,5
22330,9
22331,7
22334,4
22335,4
22339,4
22341,3
22345,2
22346,7
22347,6
22348,0
22351,7
22353,4
22354,4
22355,5
22357,4
22358,9
22362,7
22364,7
22367,0
22368,4
22371,6
22373,4
22375,3
22376,9
22382,9
22385,4
22386,4
22387,6
22388,4
22393,3
22395,3
22396,9
22400,4
22401,7
22403,0
22407,7
22408,6
22409,9
22414,9
22418,0
22421,4
22422,3
22423,7
22424,9
22428,6
22429,6
22430,4
22431,4
22432,4
22435,5
22439,9
22440,7
22443,3
22447,2
22448,3
22450,0
22452,9
22456,7
22457,6
22465,6
22469,4
22471,5
22472,6
22474,3
22475,4
22476,0
22477,9
22480,4
22481,0
22482,3
22484,7
22486,7
22487,4
22488,2
22489,9
22490,4
22492,6
22495,9
22496,4
22498,0
22499,6
22503,6
22504,0
22506,6
22508,4
22510,7
22511,4
22514,4
22518,2
22520,9
22522,4
22523,7
22524,9
22526,9
22527,4
22528,0
22529,0
22530,3
22532,4
22533,6
22535,0
22539,7
22542,9
22543,4
22544,6
22545,3
22547,2
22548,5
22551,7
22553,7
22555,0
22557,5
22562,5
22570,3
22575,3
22576,5
22577,5
22579,7
22580,3
22582,4
22584,7
22586,7
22590,8
22592,9
22593,7
22594,5
22597,9
22599,6
22600,4
22601,9
22603,9
22604,4
22606,4
22608,4
22610,4
22613,4
22617,2
22618,4
22619,9
22621,0
22622,7
22627,9
22630,6
22633,0
22634,9
22635,9
22639,2
22640,7
22641,6
22643,3
22645,9
22646,6
22649,0
22656,3
22658,9
22659,3
22662,3
22668,5
22670,9
22677,7
22678,2
22681,4
22684,0
22687,4
22689,6
22690,6
22691,2
22692,5
22694,0
22695,4
22701,9
22702,0
22707,4
22709,2
22714,7
22717,5
22724,4
22725,4
22728,3
22731,7
22732,0
22733,5
22734,3
22739,9
22743,7
22750,7
22751,7
22753,6
22757,0
22760,3
22761,0
22772,6
22774,0
22775,7
22783,9
22784,9
22786,0
22788,5
22789,0
22790,3
22791,0
22792,9
22794,2
22796,4
22797,0
22799,4
22800,9
22801,5
22802,9
22806,9
22807,2
22808,4
22811,5
22814,6
22820,3
22824,7
22825,7
22826,0
22827,7
22829,7
22830,5
22840,7
22844,4
22847,0
22852,7
22853,7
22858,2
22862,9
22868,9
22878,3
22883,7
22887,6
22890,7
22892,5
22894,9
22895,0
22896,4
22897,8
22899,4
22900,6
22909,7
22912,6
22913,4
22925,4
22928,3
22931,0
22932,0
22933,7
22934,9
22936,2
22942,9
22944,5
22945,7
22950,7
22951,5
22954,9
22955,6
22956,9
22957,9
22958,0
22959,3
22961,3
22962,5
22966,9
22967,2
22969,4
22970,0
22972,3
22977,6
22978,6
22981,9
22986,6
22990,5
22993,5
22994,5
22995,7
22997,6
22998,0
23001,2
23002,0
23004,2
23005,9
23006,9
23007,7
23009,6
23010,0
23013,7
23017,6
23019,7
23022,3
23023,7
23027,7
23032,2
23033,3
23037,5
23038,3
23039,7
23041,5
23043,7
23047,0
23048,0
23051,4
23053,6
23058,7
23069,4
23072,6
23073,3
23075,2
23076,3
23080,5
23082,2
23083,4
23086,7
23087,9
23090,4
23093,4
23094,9
23098,4
23099,2
23108,0
23109,7
23110,0
23114,0
23119,9
23121,0
23122,8
23124,2
23126,3
23129,9
23131,3
23132,7
23134,5
23135,0
23136,5
23141,2
23143,3
23145,3
23150,7
23151,4
23152,4
23154,4
23158,3
23159,2
23168,0
23178,4
23179,6
23183,5
23190,0
23191,3
23195,3
23202,7
23203,2
23205,7
23206,6
23212,7
23215,4
23216,7
23228,6
23232,4
23238,4
23242,3
23244,5
23245,4
23247,7
23249,9
23250,4
23252,4
23253,8
23254,4
23257,4
23263,9
23267,7
23270,7
23274,4
23278,3
23279,3
23282,7
23287,3
23289,5
23290,9
23291,7
23294,9
23296,0
23297,7
23301,4
23308,5
23309,6
23312,2
23314,3
23316,4
23318,6
23320,5
23321,0
23323,6
23325,6
23326,7
23327,2
23330,9
23337,6
23342,4
23343,5
23345,4
23352,9
23355,9
23358,9
23359,6
23361,4
23364,4
23367,0
23370,9
23373,0
23375,0
23378,7
23379,0
23380,0
23387,5
23389,7
23391,9
23393,4
23396,7
23398,4
23399,4
23400,6
23404,8
23411,4
23413,6
23415,7
23420,9
23422,7
23424,5
23425,7
23426,0
23433,6
23434,6
23436,9
23437,7
23438,9
23439,0
23441,3
23443,0
23446,2
23447,2
23451,7
23452,6
23458,7
23459,7
23464,2
23466,7
23468,6
23469,3
23471,0
23474,6
23476,6
23477,4
23479,4
23480,2
23482,5
23484,3
23486,2
23491,6
23492,9
23495,3
23498,5
23504,2
23505,7
23506,7
23509,0
23511,2
23512,5
23516,9
23517,5
23519,6
23523,7
23524,9
23525,5
23526,5
23529,5
23530,9
23534,6
23535,3
23540,6
23542,7
23547,6
23548,5
23551,7
23552,7
23557,6
23560,0
23561,0
23563,3
23564,9
23567,3
23572,6
23575,0
23577,4
23579,4
23581,6
23585,7
23588,4
23593,5
23600,9
23605,9
23609,4
23611,9
23614,0
23618,5
23619,5
23620,7
23622,3
23623,7
23625,6
23630,5
23631,2
23634,6
23636,4
23641,9
23643,4
23644,4
23645,9
23647,5
23649,3
23650,4
23651,6
23655,7
23659,4
23661,0
23662,9
23664,5
23667,7
23670,3
23671,0
23674,7
23675,2
23676,9
23678,4
23685,7
23688,7
23694,0
23695,7
23697,8
23701,4
23702,5
23709,4
23710,5
23712,7
23716,6
23717,3
23719,6
23721,6
23722,0
23723,9
23724,9
23726,5
23734,6
23735,4
23737,7
23738,7
23741,9
23744,3
23745,7
