1327	1379 8276
1328	2272 2381 7638
1329	3970 4269 6572
1330	1912 7077 7443 7733 9189 9381
1331	5966
1332	2862
1333	1063 1453 2830 7892
1334	3530 5263
1335	6745 8293 8403
1338	1395 3767 4176 4459 4905 6498 6849 7195 7473 7987 9612
1339	2751
1340	2751 3767 4017 4484 4905 7350 9087
1341	1819 6371
1342	1395 2231 3186 6313 6849 7379 8034 8210 9164 9268 9706
1343	2833 6533
1344	6367 6371
1345	8837
1348	8908
1349	8908
1350	2168
1352	9820
1353	2925
1354	8847
1355	9801
1356	8367
1357	8785
1358	5868
1359	7348
1360	1230 1395 1473 5966 8590 9478 9717
1363	8443
1364	2728 5966 7379
1365	7881
1366	1612 2882 6371
1367	4007
1369	1664 6904
1370	4861 5741
1371	7798
1372	8989
1373	1996
1374	7781 7988
1375	1338 2833 4978 8455
1377	2231 3353
1378	6745
1379	2550
1380	2029 2550
1382	8806
1383	2604
1384	1834
1386	5076 8019
1387	4510 6208 6305 9134
1388	1243 5966 8019
1389	7391
1390	6248
1391	8218
1393	1631 4272 7906
1394	4272
1395	7421 7906
1396	4272 6573
1397	4557 6643 7906 8286 9751
1398	1230 1581
1399	9305
1400	3493
1402	5949
1403	3034
1404	2178 3092 5409 8677
1405	5344
1406	1379
1408	2550
1409	4790
1410	2390 3034 5344
1412	3493
1413	9210 9478
1414	6716
1416	4640
1417	6317
1418	4838
1419	1023 5441 6054 7599 8870 9188
1420	8870 9878
1421	4685 8952
1422	6586
1424	6586
1425	2635 4784 6371 8443 8555 8952
1426	6586
1427	5064 5649 7664 9666
1428	1379 4017 7932
1429	6586
1430	3353 6586
1432	3353 9194
1434	2440 6745 7749 7820 9565
1435	3789 5793 5966 6117
1436	1730 4724 4878
1437	1131 1180 3453 8270 8362
1438	1685 3453 4067 6756 8957 9148
1439	8957
1440	8295
1441	4404 6756 7313
1442	8130
1444	2550 5603
1445	2265 2960 3038 3753 5925 7930 8364
1446	5345 8293
1447	2833 2930 7077
1448	5876 7948
1449	1129 3670 5345 5876 6410
1450	6756 7743
1451	8877
1454	6823
1455	3946
1457	8957
1458	4033
1459	3753
1460	1131 7636
1461	1670 8825
1462	1712 2550 2833 4640 9458
1463	6823
1464	1085 1131 1712 4391 8364 8688 9458
1465	6612 6756 6823
1466	1131 1712 3004 3527 6612 6823 7159
1467	1338 1418 2291 2833 4033 6756 6823 7313 8530
1468	6756
1469	6612 6823
1471	1184 6756 6823 7313 7367 8689
1472	1712 6756 7313
1474	2182 3743
1475	4978 6756 6876 7313
1476	3343 4053 6043
1477	1712 6823 8019 8293
1479	3743
1483	4391 6370 8688 8689
1484	1656 2960 3753 4208 5876 6719 8590 8688
1485	5334 8293
1487	1164 3936 4423 5925 6823 7938 8688
1488	4404 5596
1489	3970 4404
1490	2833 3668 3753 5880 6518
1491	3293 3946 7938 8293 9478
1492	1664 3970 6772 7977 8364 8986
1493	8714
1494	8714
1495	8870 9020
1497	8870
1498	8714 8870
1499	3366 4135 6190 8811 9030
1501	7156 9030
1502	3366 4135 6190 9030
1503	7848
1504	2776 5011
1505	2424
1506	1725 4188 5095
1507	4946 5893 7340
1509	1030 9188
1511	1030 4911 8426 9299
1512	5345 5376 6917 9705
1514	4665 5966 8713
1515	3022 7571
1516	2407
1517	1226 1644 4665 7746 8572 8652
1518	2164 2563 4665
1519	2164 2270
1520	4911 7319
1521	2030 2381 3038 5966
1523	1363 2728 5908 6823 8428 9523
1525	2389 4637
1526	1710 1923 7663
1528	4449 5966 9523
1529	1746
1530	6630 6969
1531	3038 4759 6823
1532	6823
1533	5908
1535	2728 5908
1536	2728 6823 9523
1537	1715 2728 7180
1538	9835
1539	6813
1542	2728 5908 6367 7728 9523
1543	1087
1544	4914
1545	1732
